likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,diem_Toan,diem_Ly,diem_Hoa,diem_Anh,diem_Van,diem_Su,diem_Sinh,diem_Dia,diem_Gdktpl,diem_Tin,diem_tb_z,diem_max_z,diem_min_z,gioi_tinh_ma,muc_tieu_ma,to_hop_A00,to_hop_A01,to_hop_B00,to_hop_B08,to_hop_C00,to_hop_C01,to_hop_C02,to_hop_C03,to_hop_D01,to_hop_D07,to_hop_D09,to_hop_D14,to_hop_D15,to_hop_X01,to_hop_X26,nhom_to_hop_TN,nhom_to_hop_XH,nhom_to_hop_HH
2,3,3,3,4,2,3,4,4,4,7.75,,,5.0,7.8,,,,,,-0.2564136686273978,0.8120987314685203,-2.1059649371249085,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,2,3,5,3,5,5,3,3,7.4,7.0,7.25,,,,,,,,0.004470833483752068,0.1237731815944243,-0.09715635260422148,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,3,4,4,4,2,2,4,2,7.25,,,7.6,4.4,,,,,,-0.644661076185481,0.3016861782069062,-2.1876488662807283,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4,4,4,4,5,5,5,4,5,7.0,7.4,,7.2,,,,,,,-0.028640919476956964,0.3171423378704534,-0.3343434106110286,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,3,5,4,2,3,2,3,2,8.2,6.25,,7.4,,,,,,,0.09417407167313262,1.0400063660053283,-0.8739663972442361,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,3,4,4,3,4,2,2,3,6.25,,,6.2,7.4,,,,,,-0.57628870568306,0.4591872493803738,-1.1933120209962522,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,4,3,3,3,3,2,2,2,7.4,8.25,7.25,,,,,,,,0.43603196939487127,1.1975270551291362,-0.013204328538946613,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,1,3,4,2,2,3,3,1,7.6,6.75,7.5,,,,,,,,0.08867753084123481,0.35283147769714973,-0.356093034150893,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,3,5,4,4,4,3,3,3,7.5,,,6.2,6.0,,,,,,-0.5108139845718851,0.23830232964578701,-0.9947413454333015,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,2,5,5,3,3,3,5,2,7.2,7.5,7.0,,,,,,,,0.006576363308492835,0.4207170104891216,-0.2957028060553409,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,4,4,4,2,3,2,3,3,8.0,,,7.2,7.5,,,,,,0.42988050137157235,0.8109480699026027,-0.06872168569029564,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,4,3,4,4,3,4,3,3,8.0,7.25,7.25,,,,,,,,0.31984135676870207,0.8109480699026027,-0.013204328538946613,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,4,4,4,3,3,3,4,4,,,,6.25,6.75,,,6.8,,,-0.22275600864618586,0.394466245520459,-0.9484403624461514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,4,3,3,4,1,2,3,3,2,5.5,7.25,7.8,,,,,,,,-0.4274026601473017,0.6082923219971206,-2.0522806313814757,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,4,3,5,3,3,4,4,4,8.0,7.5,7.0,,,,,,,,0.31198742477879454,0.8109480699026027,-0.2957028060553409,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,3,4,4,3,4,4,4,5,7.6,,,8.6,7.25,,,,,,0.6357942530814601,1.227705837949912,0.32684544359731843,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,2,2,3,1,3,5,4,3,8.2,6.5,7.5,,,,,,,,0.2314235997617371,1.0400063660053283,-0.6150297156975646,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,3,3,3,3,4,5,3,3,7.0,7.75,6.25,,,,,,,,-0.265962652393253,0.6796536920357932,-1.1431982386045236,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,3,5,4,4,5,4,5,2,6.8,7.25,7.25,,,,,,,,-0.13827523543675055,0.16178032894245006,-0.5634017067137551,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,2,3,4,3,4,5,4,3,,,,8.75,7.0,,,7.0,,,0.6742612464089426,1.3666087869113632,0.10627576729222658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,2,3,4,4,4,5,4,4,3,7.4,,,7.6,6.75,,,,,,0.10372181692948841,0.3016861782069062,-0.11429390901286525,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,2,2,4,2,3,3,4,2,,,,6.25,7.75,,,5.2,,,-0.3431509455801396,0.767984796207502,-0.9484403624461514,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,4,3,5,5,2,2,2,4,2,7.4,7.25,7.0,,,,,,,,-0.0033830985061554983,0.16178032894245006,-0.2957028060553409,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,3,2,3,1,3,4,2,3,7.6,,,9.6,6.25,,,,,,0.6503745712556728,2.1537254976929177,-0.555433261623049,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,4,4,3,4,2,2,3,4,3,,,,8.0,7.0,,,7.0,,,0.44275633147319104,0.6720940421041088,0.10627576729222658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,4,4,4,3,3,3,2,2,3,6.5,,,7.4,7.8,,,,,,0.007197275619660548,0.8120987314685203,-0.9069891508678444,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,3,3,4,4,4,3,2,3,7.25,,,7.8,5.6,,,,,,-0.23001495011446713,0.4868901101555075,-1.128914420016288,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,4,3,4,4,2,4,3,4,3,7.0,8.25,7.6,,,,,,,,0.41515906150070414,1.1975270551291362,-0.3343434106110286,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,2,3,2,2,4,2,2,3,7.8,7.75,8.25,,,,,,,,0.7927776824541,1.1167895815266304,0.5818897737998763,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,4,3,4,2,3,4,4,3,8.25,,,7.6,4.6,,,,,,-0.2040786689995795,1.0972709400310106,-2.0111931252366553,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,3,5,5,4,4,3,5,1,6.8,,,6.2,8.0,,,,,,-0.1898628598781543,0.9885544725125939,-0.9947413454333015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,3,4,3,4,3,5,5,3,5,7.8,,,7.6,6.5,,,,,,0.18290412222960847,0.5818897737998763,-0.33486358531795707,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,2,2,2,1,1,1,1,1,7.2,,,9.0,6.5,,,,,,0.3859883340069517,1.5981137018471145,-0.33486358531795707,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,1,3,2,1,2,3,3,2,7.6,7.0,7.5,,,,,,,,0.17498975802345865,0.35283147769714973,-0.09715635260422148,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,1,4,3,5,4,2,2,1,6.25,8.5,8.4,,,,,,,,0.516480127905341,1.4564637366758078,-1.1933120209962522,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,2,2,4,3,3,3,2,1,7.75,,,7.8,5.8,,,,,,0.019685543652495974,0.5246251997741949,-0.9524586789722144,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,3,3,4,1,2,1,3,3,7.4,,,7.4,7.0,,,,,,0.11551039838165218,0.1237731815944243,0.10627576729222658,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,4,2,2,4,3,4,4,4,2,6.5,,,7.4,8.4,,,,,,0.1836530166637342,1.3414659546007413,-0.9069891508678444,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,1,3,3,2,3,3,3,2,7.4,,,6.6,7.75,,,,,,0.08914149875527559,0.767984796207502,-0.6243334815360996,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,2,2,3,3,5,3,3,8.5,,,8.0,6.6,,,,,,0.6030173791558688,1.3835938101594183,-0.24663571479592067,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,5,4,4,5,5,5,5,4,4,7.5,7.5,7.4,,,,,,,,0.2717713660352663,0.4207170104891216,0.15629475797089035,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,3,5,5,2,2,2,5,2,8.0,6.25,7.25,,,,,,,,-0.025407551960193328,0.8109480699026027,-0.8739663972442361,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,3,4,5,4,2,3,3,2,8.25,7.0,,7.0,,,,,,,0.24872965659596405,1.0972709400310106,-0.253925617638897,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,2,4,5,5,3,3,4,1,8.2,7.5,,6.0,,,,,,,0.09359269970418234,1.0400063660053283,-1.1799452773819028,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,3,4,4,4,2,2,4,1,6.5,,,7.2,5.4,,,,,,-0.7603603325395003,-0.06872168569029564,-1.3053701610603607,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,2,3,5,2,2,4,5,3,7.0,6.0,8.25,,,,,,,,-0.11681896929176856,1.1167895815266304,-1.1329030787909076,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,3,3,3,2,2,3,4,2,8.4,,,7.0,7.75,,,,,,0.5943746135588869,1.2690646621080557,-0.253925617638897,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,3,4,1,1,1,3,2,6.25,8.0,8.2,,,,,,,,0.2685227462031878,1.060289886023351,-1.1933120209962522,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,2,4,3,3,4,4,4,3,8.0,,,6.2,7.5,,,,,,0.12120728145723714,0.8109480699026027,-0.9947413454333015,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,2,4,5,2,2,2,4,2,6.2,,,7.2,7.75,,,,,,-0.18377116150157577,0.767984796207502,-1.2505765950219336,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,4,4,5,5,3,2,3,5,3,5.5,6.75,6.8,,,,,,,,-0.9766917512002751,-0.356093034150893,-2.0522806313814757,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,2,5,4,1,3,3,4,3,6.8,,,8.2,7.0,,,,,,0.1333906782103936,0.8572979740527094,-0.5634017067137551,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,4,3,3,3,5,5,5,3,3,,,,7.0,7.5,,,7.0,,,0.281129562428917,0.5498991850232378,-0.253925617638897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,2,1,4,4,3,2,2,3,1,7.0,,,6.6,5.4,,,,,,-0.7546823510691629,-0.3343434106110286,-1.3053701610603607,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4,3,4,4,5,4,5,4,3,7.6,,,8.4,6.0,,,,,,0.20644348192344011,1.0425019060013114,-0.7760029379281408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,2,2,3,1,1,2,2,2,7.6,7.75,7.25,,,,,,,,0.3397602803979987,0.6796536920357932,-0.013204328538946613,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,2,2,1,3,4,3,1,2,8.25,,,6.6,5.2,,,,,,-0.3362961478698412,1.0972709400310106,-1.4818259021044344,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,3,5,5,3,2,2,5,1,7.5,,,7.4,7.4,,,,,,0.27132394176148883,0.4591872493803738,0.11648224625830568,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,2,5,4,4,4,4,4,3,7.0,,,7.4,5.6,,,,,,-0.44892519478967036,0.11648224625830568,-1.128914420016288,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,2,3,4,2,2,3,4,2,6.75,6.5,7.4,,,,,,,,-0.3598004128220369,0.15629475797089035,-0.6206662807394365,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,3,3,4,3,2,3,3,2,8.0,,,7.6,4.2,,,,,,-0.4171567864050976,0.8109480699026027,-2.3641046073248018,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,2,4,3,2,3,4,4,3,7.8,,,6.4,8.0,,,,,,0.25363561094259,0.9885544725125939,-0.8095374134847001,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,3,5,4,3,2,2,5,3,,,,7.0,6.75,,,5.6,,,-0.30211697271599164,-0.11429390901286525,-0.5381313914962127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,1,3,4,4,4,2,1,3,1,7.75,,,7.2,7.2,,,,,,0.24621167414006648,0.5246251997741949,-0.06872168569029564,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,4,4,3,4,5,5,4,4,7.25,,,8.4,5.8,,,,,,0.014007562182158742,1.0425019060013114,-0.9524586789722144,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,2,4,2,5,5,4,3,3,8.0,,,7.4,6.2,,,,,,0.10929437309228045,0.8109480699026027,-0.5995471968840671,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,4,4,4,4,4,3,3,3,7.75,,,7.0,7.2,,,,,,0.18447703015719938,0.5246251997741949,-0.253925617638897,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,2,2,3,3,4,4,2,3,7.5,,,7.0,4.4,,,,,,-0.7344240514246128,0.23830232964578701,-2.1876488662807283,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,3,4,4,4,3,5,3,4,5,7.5,7.5,7.4,,,,,,,,0.2717713660352663,0.4207170104891216,0.15629475797089035,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,5,3,4,3,3,5,3,5,8.6,,,8.4,6.5,,,,,,0.7352537596313784,1.4981229582107811,-0.33486358531795707,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,3,2,4,2,3,3,4,3,7.8,,,5.0,8.5,,,,,,-0.031460446067418234,1.4296938251227775,-2.1059649371249085,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,5,4,5,2,5,4,4,5,8.0,6.75,6.75,,,,,,,,-0.04111541594000848,0.8109480699026027,-0.5782012835717352,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,5,5,5,1,2,4,5,5,7.4,6.75,8.25,,,,,,,,0.2948232429900539,1.1167895815266304,-0.356093034150893,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,3,4,5,2,1,2,4,1,6.0,7.0,7.6,,,,,,,,-0.3981659012482921,0.38229353998400495,-1.47963489112466,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,2,5,3,4,4,3,4,2,8.5,,,6.8,6.8,,,,,,0.291428095606691,1.3835938101594183,-0.4391295495874983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,5,4,5,5,2,3,4,5,4,7.25,7.25,7.6,,,,,,,,0.16535110948127807,0.38229353998400495,-0.04802054048262081,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,3,3,4,5,5,4,4,3,,,,7.25,7.5,,,9.2,,,0.9282186455843555,2.2596615195538017,-0.022420702703145525,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,3,3,3,3,1,2,3,4,2,7.2,6.5,8.25,,,,,,,,0.13215825044025456,1.1167895815266304,-0.6150297156975646,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,3,5,5,1,1,2,5,3,7.5,7.25,7.2,,,,,,,,0.11012621151533729,0.23830232964578701,-0.06970402404222527,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,3,4,4,3,3,3,3,2,7.0,6.0,7.0,,,,,,,,-0.5876497651524256,-0.2957028060553409,-1.1329030787909076,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,3,4,4,3,5,5,4,4,7.8,6.0,,7.6,,,,,,,-0.08310904226137504,0.5818897737998763,-1.1329030787909076,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,2,4,3,3,3,1,3,1,6.0,,,8.4,7.5,,,,,,0.03676071159302056,1.0425019060013114,-1.47963489112466,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,5,4,3,3,2,5,5,2,5,7.2,7.5,,8.6,,,,,,,0.5143792446435771,1.227705837949912,-0.10528511450830218,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,3,4,3,2,2,4,4,4,8.0,,,5.0,7.2,,,,,,-0.3374284529620019,0.8109480699026027,-2.1059649371249085,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,5,4,4,2,3,3,3,3,,,,8.25,6.0,,,6.4,,,0.07039879520887389,0.9035989570398603,-0.7760029379281408,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,2,4,4,4,1,2,2,4,4,7.0,,,7.2,7.0,,,,,,-0.09892977633636589,0.10627576729222658,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,3,4,3,5,5,5,3,3,,,,8.0,6.5,,,6.2,,,0.08846596126609174,0.6720940421041088,-0.33486358531795707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,2,2,2,3,3,1,2,2,1,8.0,,,8.6,6.75,,,,,,0.6414533329465498,1.227705837949912,-0.11429390901286525,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,4,4,4,3,3,5,5,4,5,6.0,7.75,6.6,,,,,,,,-0.5158938563901463,0.6796536920357932,-1.47963489112466,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,2,2,4,1,1,1,3,2,,,,7.0,7.5,,,7.2,,,0.33294054226317654,0.7053321245260165,-0.253925617638897,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,3,4,5,5,3,3,2,5,3,6.75,8.0,,8.0,,,,,,,0.330006044982379,0.9385903735824647,-0.6206662807394365,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,2,4,3,5,5,4,3,3,7.5,,,7.2,6.8,,,,,,0.03313355673454812,0.23830232964578701,-0.07017997375184704,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,4,2,4,4,3,4,3,2,7.8,,,6.8,6.5,,,,,,-0.06403445370185969,0.5818897737998763,-0.4391295495874983,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,2,4,3,3,3,3,4,2,6.8,,,7.6,7.5,,,,,,0.09523319713185376,0.5474151199024102,-0.5634017067137551,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,3,3,4,2,2,2,3,2,8.2,6.5,,7.6,,,,,,,0.2422209428382233,1.0400063660053283,-0.6150297156975646,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,3,5,5,3,4,4,3,3,7.8,,,8.2,6.5,,,,,,0.3681080541782095,0.8572979740527094,-0.33486358531795707,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,3,4,4,2,3,3,5,3,6.25,6.0,7.2,,,,,,,,-0.7986397079431283,-0.06970402404222527,-1.1933120209962522,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,3,4,3,3,4,4,3,4,,,,7.75,7.75,,,8.4,,,0.9488345616395158,1.6379297615426882,0.44058912716835735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,2,3,3,4,3,3,2,3,2,7.8,7.5,7.5,,,,,,,,0.4239669777554818,0.5818897737998763,0.2692941489774477,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,3,4,4,5,5,5,4,2,7.2,,,8.0,7.5,,,,,,0.371408015832739,0.6720940421041088,-0.10528511450830218,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,2,3,3,3,5,5,3,3,8.0,,,7.2,6.8,,,,,,0.22401547015348666,0.8109480699026027,-0.07017997375184704,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,4,3,3,3,3,3,5,2,3,8.2,7.0,7.75,,,,,,,,0.4982142132983163,1.0400063660053283,-0.09715635260422148,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,3,3,4,4,4,3,4,3,2,5.75,7.25,7.0,,,,,,,,-0.6332934127886529,0.16178032894245006,-1.765957761253068,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,2,3,3,4,5,4,3,3,7.6,,,7.6,8.0,,,,,,0.5476907094722167,0.9885544725125939,0.3016861782069062,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,4,2,3,3,5,5,3,4,7.4,,,9.4,7.25,,,,,,0.8063800636453534,1.9685215657443174,0.1237731815944243,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,4,4,3,4,1,3,2,3,2,6.25,7.5,7.2,,,,,,,,-0.2807663448497853,0.4207170104891216,-1.1933120209962522,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,5,5,4,2,4,4,4,5,,,,7.25,7.5,,,4.6,,,-0.2634338906036137,0.5474151199024102,-1.3152960890101058,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,3,4,4,5,1,2,3,3,1,8.2,6.0,7.5,,,,,,,,0.058799145397289455,1.0400063660053283,-1.1329030787909076,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,4,3,4,5,5,5,5,4,7.25,8.0,7.8,,,,,,,,0.49962071836565486,0.9385903735824647,-0.04802054048262081,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,3,1,4,1,3,4,3,2,7.25,8.25,7.6,,,,,,,,0.5106000182101734,1.1975270551291362,-0.04802054048262081,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,2,3,4,2,3,5,4,3,9.0,,,6.8,7.2,,,,,,0.5999471697216786,1.956239550416234,-0.4391295495874983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,2,5,5,5,4,4,3,5,4,8.25,6.75,8.0,,,,,,,,0.525156336630118,1.0972709400310106,-0.356093034150893,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,1,4,3,1,2,3,4,1,8.6,8.0,,8.8,,,,,,,1.28320770056392,1.4981229582107811,0.9385903735824647,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,4,3,4,3,1,2,2,3,7.25,,,7.2,5.4,,,,,,-0.4740374624110924,-0.04802054048262081,-1.3053701610603607,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,4,2,5,4,2,3,2,4,4,7.6,,,8.0,7.5,,,,,,0.5241135465678896,0.6720940421041088,0.35283147769714973,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,3,3,4,2,3,2,4,3,7.5,,,5.6,6.8,,,,,,-0.46074359512838853,0.23830232964578701,-1.5503531412791054,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,5,2,4,5,4,5,5,4,3,7.6,,,5.4,8.0,,,,,,-0.13139037433932077,0.9885544725125939,-1.735557073227706,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,3,3,5,2,1,1,4,2,8.2,,,7.6,7.0,,,,,,0.4826561038348203,1.0400063660053283,0.10627576729222658,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,4,4,5,5,5,4,3,4,3,6.6,,,6.2,8.25,,,,,,-0.19269239981069908,1.2091241488176858,-0.9947413454333015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,3,5,5,3,2,2,5,1,8.2,,,7.8,7.25,,,,,,0.617913973252718,1.0400063660053283,0.32684544359731843,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,4,3,3,4,3,2,2,3,2,7.5,,,7.8,7.2,,,,,,0.33597464937919824,0.4868901101555075,0.23830232964578701,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,3,4,5,5,4,2,4,8.25,,,7.0,7.6,,,,,,0.4929961042721868,1.0972709400310106,-0.253925617638897,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,1,1,3,2,3,4,1,2,7.0,,,7.6,7.5,,,,,,0.17158596249942926,0.5474151199024102,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,2,4,5,5,4,3,4,2,8.2,7.25,7.75,,,,,,,,0.58452644048054,1.0400063660053283,0.16178032894245006,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,3,4,4,4,5,5,4,5,7.4,,,7.8,6.5,,,,,,0.09193323547732489,0.4868901101555075,-0.33486358531795707,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,5,4,4,5,3,2,3,4,3,6.4,,,7.4,7.5,,,,,,-0.11920697758616372,0.5474151199024102,-1.021518298919207,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,4,5,5,3,3,3,5,1,7.75,,,7.8,6.8,,,,,,0.3137784453926184,0.5246251997741949,-0.07017997375184704,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
